	DATE	ASS_ASSIGNMENT	prediction
44576	2013-07-18 06:30:00.000	Nuit	0.0
44577	2013-07-18 06:30:00.000	Prestataires	0.0
44578	2013-07-18 06:30:00.000	RENAULT	0.0
44579	2013-07-18 06:30:00.000	Regulation Medicale	0.0
44580	2013-07-18 06:30:00.000	SAP	0.0
44581	2013-07-18 06:30:00.000	Services	0.0
44582	2013-07-18 06:30:00.000	Tech. Axa	33.15062999725342
44583	2013-07-18 06:30:00.000	Tech. Inter	0.0
44584	2013-07-18 06:30:00.000	Tech. Total	0.0
44585	2013-07-18 06:30:00.000	Téléphonie	0.0
44586	2013-07-18 07:00:00.000	Domicile	0.0
44587	2013-07-18 07:00:00.000	Gestion	0.0
44588	2013-07-18 07:00:00.000	Gestion - Accueil Telephonique	0.0
44589	2013-07-18 07:00:00.000	Gestion Assurances	0.0
44590	2013-07-18 07:00:00.000	Gestion Clients	0.0
44591	2013-07-18 07:00:00.000	Gestion DZ	0.0
44592	2013-07-18 07:00:00.000	Gestion Relation Clienteles	0.0
44593	2013-07-18 07:00:00.000	Gestion Renault	0.0
44594	2013-07-18 07:00:00.000	Japon	0.0
44595	2013-07-18 07:00:00.000	Mécanicien	0.0
44596	2013-07-18 07:00:00.000	Médical	0.0
44597	2013-07-18 07:00:00.000	Nuit	0.0
44598	2013-07-18 07:00:00.000	Prestataires	0.0
44599	2013-07-18 07:00:00.000	RENAULT	0.0
44600	2013-07-18 07:00:00.000	Regulation Medicale	0.0
44601	2013-07-18 07:00:00.000	SAP	0.0
44602	2013-07-18 07:00:00.000	Services	0.0
44603	2013-07-18 07:00:00.000	Tech. Axa	35.55695056915283
44604	2013-07-18 07:00:00.000	Tech. Inter	0.0
44605	2013-07-18 07:00:00.000	Tech. Total	0.0
44606	2013-07-18 07:00:00.000	Téléphonie	0.0
44607	2013-07-18 07:30:00.000	CAT	96.88599767684937
44608	2013-07-18 07:30:00.000	CMS	0.0
44609	2013-07-18 07:30:00.000	Domicile	0.0
44610	2013-07-18 07:30:00.000	Gestion	0.0
44611	2013-07-18 07:30:00.000	Gestion - Accueil Telephonique	0.0
44612	2013-07-18 07:30:00.000	Gestion Assurances	0.0
44613	2013-07-18 07:30:00.000	Gestion Clients	0.0
44614	2013-07-18 07:30:00.000	Gestion DZ	0.0
44615	2013-07-18 07:30:00.000	Gestion Relation Clienteles	0.0
44616	2013-07-18 07:30:00.000	Gestion Renault	0.0
44617	2013-07-18 07:30:00.000	Japon	0.0
44618	2013-07-18 07:30:00.000	Mécanicien	0.0
44619	2013-07-18 07:30:00.000	Médical	0.0
44620	2013-07-18 07:30:00.000	Nuit	0.0
44621	2013-07-18 07:30:00.000	Prestataires	0.0
44622	2013-07-18 07:30:00.000	RENAULT	34.46793570518494
44623	2013-07-18 07:30:00.000	Regulation Medicale	0.0
44624	2013-07-18 07:30:00.000	SAP	0.0
44625	2013-07-18 07:30:00.000	Services	0.0
44626	2013-07-18 07:30:00.000	Tech. Axa	58.79160294532777
44627	2013-07-18 07:30:00.000	Tech. Inter	0.0
44628	2013-07-18 07:30:00.000	Tech. Total	0.0
44629	2013-07-18 07:30:00.000	Téléphonie	0.0
44630	2013-07-18 08:00:00.000	CAT	437.4122844696045
44631	2013-07-18 08:00:00.000	CMS	0.0
44632	2013-07-18 08:00:00.000	Domicile	0.0
44633	2013-07-18 08:00:00.000	Gestion	0.0
44634	2013-07-18 08:00:00.000	Gestion - Accueil Telephonique	0.0
44635	2013-07-18 08:00:00.000	Gestion Assurances	0.0
44636	2013-07-18 08:00:00.000	Gestion Clients	0.0
44637	2013-07-18 08:00:00.000	Gestion DZ	0.0
44638	2013-07-18 08:00:00.000	Gestion Relation Clienteles	0.0
44639	2013-07-18 08:00:00.000	Gestion Renault	0.0
44640	2013-07-18 08:00:00.000	Japon	0.0
44641	2013-07-18 08:00:00.000	Mécanicien	0.0
44642	2013-07-18 08:00:00.000	Médical	0.0
44643	2013-07-18 08:00:00.000	Nuit	0.0
44644	2013-07-18 08:00:00.000	Prestataires	0.0
44645	2013-07-18 08:00:00.000	RENAULT	55.32034151554108
44646	2013-07-18 08:00:00.000	Regulation Medicale	0.0
44647	2013-07-18 08:00:00.000	SAP	0.0
44648	2013-07-18 08:00:00.000	Services	0.0
44649	2013-07-18 08:00:00.000	Tech. Axa	85.53060545921326
44650	2013-07-18 08:00:00.000	Tech. Inter	0.0
44651	2013-07-18 08:00:00.000	Tech. Total	50.533322429656984
44652	2013-07-18 08:00:00.000	Téléphonie	0.0
44653	2013-07-18 08:30:00.000	CAT	512.2262454986572
44654	2013-07-18 08:30:00.000	CMS	0.0
44655	2013-07-18 08:30:00.000	Domicile	30.23435955047608
44656	2013-07-18 08:30:00.000	Gestion	0.0
44657	2013-07-18 08:30:00.000	Gestion - Accueil Telephonique	0.0
44658	2013-07-18 08:30:00.000	Gestion Assurances	0.0
44659	2013-07-18 08:30:00.000	Gestion Clients	0.0
44660	2013-07-18 08:30:00.000	Gestion DZ	0.0
44661	2013-07-18 08:30:00.000	Gestion Relation Clienteles	0.0
44662	2013-07-18 08:30:00.000	Gestion Renault	0.0
44663	2013-07-18 08:30:00.000	Japon	0.0
44664	2013-07-18 08:30:00.000	Mécanicien	0.0
44665	2013-07-18 08:30:00.000	Médical	0.0
44666	2013-07-18 08:30:00.000	Nuit	0.0
44667	2013-07-18 08:30:00.000	Prestataires	0.0
44668	2013-07-18 08:30:00.000	RENAULT	0.0
44669	2013-07-18 08:30:00.000	RTC	0.0
44670	2013-07-18 08:30:00.000	Regulation Medicale	0.0
44671	2013-07-18 08:30:00.000	SAP	0.0
44672	2013-07-18 08:30:00.000	Services	0.0
44673	2013-07-18 08:30:00.000	Tech. Axa	137.89969415664675
44674	2013-07-18 08:30:00.000	Tech. Inter	0.0
44675	2013-07-18 08:30:00.000	Tech. Total	59.545961403846746
44676	2013-07-18 08:30:00.000	Téléphonie	0.0
44677	2013-07-18 09:00:00.000	CAT	974.2267196655274
44678	2013-07-18 09:00:00.000	CMS	0.0
44679	2013-07-18 09:00:00.000	Domicile	87.7986382007599
44680	2013-07-18 09:00:00.000	Gestion	0.0
44681	2013-07-18 09:00:00.000	Gestion - Accueil Telephonique	59.88819606304169
44682	2013-07-18 09:00:00.000	Gestion Assurances	0.0
44683	2013-07-18 09:00:00.000	Gestion Clients	0.0
44684	2013-07-18 09:00:00.000	Gestion DZ	0.0
44685	2013-07-18 09:00:00.000	Gestion Relation Clienteles	0.0
44686	2013-07-18 09:00:00.000	Gestion Renault	0.0
44687	2013-07-18 09:00:00.000	Japon	0.0
44688	2013-07-18 09:00:00.000	Mécanicien	0.0
44689	2013-07-18 09:00:00.000	Médical	23.456155192852023
44690	2013-07-18 09:00:00.000	Nuit	0.0
44691	2013-07-18 09:00:00.000	Prestataires	0.0
44692	2013-07-18 09:00:00.000	RENAULT	0.0
44693	2013-07-18 09:00:00.000	RTC	52.84603626728058
44694	2013-07-18 09:00:00.000	Regulation Medicale	0.0
44695	2013-07-18 09:00:00.000	SAP	36.68314747810364
44696	2013-07-18 09:00:00.000	Services	31.970557284355166
44697	2013-07-18 09:00:00.000	Tech. Axa	231.30689535140993
44698	2013-07-18 09:00:00.000	Tech. Inter	27.829574429988863
44699	2013-07-18 09:00:00.000	Tech. Total	98.54370918273926
44700	2013-07-18 09:00:00.000	Téléphonie	0.0
44701	2013-07-18 09:30:00.000	CAT	934.5827106475831
44702	2013-07-18 09:30:00.000	CMS	0.0
44703	2013-07-18 09:30:00.000	Domicile	97.14017338752747
44704	2013-07-18 09:30:00.000	Gestion	0.0
44705	2013-07-18 09:30:00.000	Gestion - Accueil Telephonique	69.65209379196168
44706	2013-07-18 09:30:00.000	Gestion Assurances	59.24558894634247
44707	2013-07-18 09:30:00.000	Gestion Clients	0.0
44708	2013-07-18 09:30:00.000	Gestion DZ	0.0
44709	2013-07-18 09:30:00.000	Gestion Relation Clienteles	0.0
44710	2013-07-18 09:30:00.000	Gestion Renault	0.0
44711	2013-07-18 09:30:00.000	Japon	0.0
44712	2013-07-18 09:30:00.000	Mécanicien	0.0
44713	2013-07-18 09:30:00.000	Médical	38.80699179172516
44714	2013-07-18 09:30:00.000	Nuit	0.0
44715	2013-07-18 09:30:00.000	Prestataires	0.0
44716	2013-07-18 09:30:00.000	RENAULT	23.59056569337845
44717	2013-07-18 09:30:00.000	RTC	0.0
44718	2013-07-18 09:30:00.000	Regulation Medicale	0.0
44719	2013-07-18 09:30:00.000	SAP	45.487105464935304
44720	2013-07-18 09:30:00.000	Services	44.77813372612
44721	2013-07-18 09:30:00.000	Tech. Axa	426.7433128356934
44722	2013-07-18 09:30:00.000	Tech. Inter	30.08291327953339
44723	2013-07-18 09:30:00.000	Tech. Total	82.19330091476441
44724	2013-07-18 09:30:00.000	Téléphonie	0.0
44725	2013-07-18 10:00:00.000	CAT	840.0161842346192
44726	2013-07-18 10:00:00.000	CMS	0.0
44727	2013-07-18 10:00:00.000	Domicile	104.40225734710694
44728	2013-07-18 10:00:00.000	Gestion	0.0
44729	2013-07-18 10:00:00.000	Gestion - Accueil Telephonique	73.535608625412
44730	2013-07-18 10:00:00.000	Gestion Assurances	69.8980396270752
44731	2013-07-18 10:00:00.000	Gestion Clients	0.0
44732	2013-07-18 10:00:00.000	Gestion DZ	0.0
44733	2013-07-18 10:00:00.000	Gestion Relation Clienteles	0.0
44734	2013-07-18 10:00:00.000	Gestion Renault	0.0
44735	2013-07-18 10:00:00.000	Japon	0.0
44736	2013-07-18 10:00:00.000	Manager	0.0
44737	2013-07-18 10:00:00.000	Mécanicien	0.0
44738	2013-07-18 10:00:00.000	Médical	38.80699179172516
44739	2013-07-18 10:00:00.000	Nuit	0.0
44740	2013-07-18 10:00:00.000	Prestataires	0.0
44741	2013-07-18 10:00:00.000	RENAULT	0.0
44742	2013-07-18 10:00:00.000	RTC	65.42903718948365
44743	2013-07-18 10:00:00.000	Regulation Medicale	0.0
44744	2013-07-18 10:00:00.000	SAP	45.487105464935304
44745	2013-07-18 10:00:00.000	Services	36.525779008865356
44746	2013-07-18 10:00:00.000	Tech. Axa	435.6102945327759
44747	2013-07-18 10:00:00.000	Tech. Inter	23.036031925678255
44748	2013-07-18 10:00:00.000	Tech. Total	105.80578594207765
44749	2013-07-18 10:00:00.000	Téléphonie	0.0
44750	2013-07-18 10:30:00.000	CAT	828.4247177124024
44751	2013-07-18 10:30:00.000	CMS	0.0
44752	2013-07-18 10:30:00.000	Domicile	118.62276949882508
44753	2013-07-18 10:30:00.000	Gestion	0.0
44754	2013-07-18 10:30:00.000	Gestion - Accueil Telephonique	72.75599532127382
44755	2013-07-18 10:30:00.000	Gestion Assurances	35.771031737327576
44756	2013-07-18 10:30:00.000	Gestion Clients	0.0
44757	2013-07-18 10:30:00.000	Gestion DZ	0.0
44758	2013-07-18 10:30:00.000	Gestion Relation Clienteles	25.615899908542634
44759	2013-07-18 10:30:00.000	Gestion Renault	0.0
44760	2013-07-18 10:30:00.000	Japon	0.0
44761	2013-07-18 10:30:00.000	Manager	0.0
44762	2013-07-18 10:30:00.000	Mécanicien	0.0
44763	2013-07-18 10:30:00.000	Médical	34.320561170578
44764	2013-07-18 10:30:00.000	Nuit	0.0
44765	2013-07-18 10:30:00.000	Prestataires	0.0
44766	2013-07-18 10:30:00.000	RENAULT	0.0
44767	2013-07-18 10:30:00.000	RTC	52.84603626728058
44768	2013-07-18 10:30:00.000	Regulation Medicale	0.0
44769	2013-07-18 10:30:00.000	SAP	61.08472132682801
44770	2013-07-18 10:30:00.000	Services	50.75636789798737
44771	2013-07-18 10:30:00.000	Tech. Axa	408.32806262969973
44772	2013-07-18 10:30:00.000	Tech. Inter	30.08291327953339
44773	2013-07-18 10:30:00.000	Tech. Total	105.80578594207765
44774	2013-07-18 10:30:00.000	Téléphonie	0.0
44775	2013-07-18 11:00:00.000	CAT	841.2626899719239
44776	2013-07-18 11:00:00.000	CMS	0.0
44777	2013-07-18 11:00:00.000	Domicile	110.04655513763429
44778	2013-07-18 11:00:00.000	Gestion	0.0
44779	2013-07-18 11:00:00.000	Gestion - Accueil Telephonique	82.30564627647401
44780	2013-07-18 11:00:00.000	Gestion Assurances	35.771031737327576
44781	2013-07-18 11:00:00.000	Gestion Clients	25.615899908542634
44782	2013-07-18 11:00:00.000	Gestion DZ	0.0
44783	2013-07-18 11:00:00.000	Gestion Relation Clienteles	25.615899908542634
44784	2013-07-18 11:00:00.000	Gestion Renault	0.0
44785	2013-07-18 11:00:00.000	Japon	0.0
44786	2013-07-18 11:00:00.000	Manager	0.0
44787	2013-07-18 11:00:00.000	Mécanicien	23.04214313030243
44788	2013-07-18 11:00:00.000	Médical	35.65599348545075
44789	2013-07-18 11:00:00.000	Nuit	0.0
44790	2013-07-18 11:00:00.000	Prestataires	0.0
44791	2013-07-18 11:00:00.000	RENAULT	0.0
44792	2013-07-18 11:00:00.000	RTC	64.09437890052796
44793	2013-07-18 11:00:00.000	Regulation Medicale	0.0
44794	2013-07-18 11:00:00.000	SAP	61.08472132682801
44795	2013-07-18 11:00:00.000	Services	46.93774883747101
44796	2013-07-18 11:00:00.000	Tech. Axa	416.8050216674805
44797	2013-07-18 11:00:00.000	Tech. Inter	31.324670457839968
44798	2013-07-18 11:00:00.000	Tech. Total	118.08941884040834
44799	2013-07-18 11:00:00.000	Téléphonie	23.425528967380526
44800	2013-07-18 11:30:00.000	CAT	842.2049423217774
44801	2013-07-18 11:30:00.000	CMS	0.0
44802	2013-07-18 11:30:00.000	Domicile	114.97005839347841
44803	2013-07-18 11:30:00.000	Gestion	0.0
44804	2013-07-18 11:30:00.000	Gestion - Accueil Telephonique	68.8724804878235
44805	2013-07-18 11:30:00.000	Gestion Assurances	59.24558894634247
44806	2013-07-18 11:30:00.000	Gestion Clients	0.0
44807	2013-07-18 11:30:00.000	Gestion DZ	0.0
44808	2013-07-18 11:30:00.000	Gestion Relation Clienteles	25.615899908542634
44809	2013-07-18 11:30:00.000	Gestion Renault	0.0
44810	2013-07-18 11:30:00.000	Japon	0.0
44811	2013-07-18 11:30:00.000	Manager	0.0
44812	2013-07-18 11:30:00.000	Mécanicien	0.0
44813	2013-07-18 11:30:00.000	Médical	34.320561170578
44814	2013-07-18 11:30:00.000	Nuit	0.0
44815	2013-07-18 11:30:00.000	Prestataires	0.0
44816	2013-07-18 11:30:00.000	RENAULT	0.0
44817	2013-07-18 11:30:00.000	RTC	65.42903718948365
44818	2013-07-18 11:30:00.000	Regulation Medicale	0.0
44819	2013-07-18 11:30:00.000	SAP	70.6776385307312
44820	2013-07-18 11:30:00.000	Services	39.04197165966034
44821	2013-07-18 11:30:00.000	Tech. Axa	355.2079959869385
44822	2013-07-18 11:30:00.000	Tech. Inter	21.195000481605533
44823	2013-07-18 11:30:00.000	Tech. Total	90.47776150703432
44824	2013-07-18 11:30:00.000	Téléphonie	0.0
44825	2013-07-18 12:00:00.000	CAT	614.9440784454347
44826	2013-07-18 12:00:00.000	CMS	0.0
44827	2013-07-18 12:00:00.000	Domicile	66.62512683868408
44828	2013-07-18 12:00:00.000	Gestion	0.0
44829	2013-07-18 12:00:00.000	Gestion - Accueil Telephonique	21.381846737861636
44830	2013-07-18 12:00:00.000	Gestion Assurances	24.849475646018984
44831	2013-07-18 12:00:00.000	Gestion Clients	0.0
44832	2013-07-18 12:00:00.000	Gestion DZ	0.0
44833	2013-07-18 12:00:00.000	Gestion Relation Clienteles	0.0
44834	2013-07-18 12:00:00.000	Gestion Renault	0.0
44835	2013-07-18 12:00:00.000	Japon	0.0
44836	2013-07-18 12:00:00.000	Manager	0.0
44837	2013-07-18 12:00:00.000	Mécanicien	0.0
44838	2013-07-18 12:00:00.000	Médical	29.177842974662784
44839	2013-07-18 12:00:00.000	Nuit	0.0
44840	2013-07-18 12:00:00.000	Prestataires	0.0
44841	2013-07-18 12:00:00.000	RENAULT	0.0
44842	2013-07-18 12:00:00.000	RTC	35.07673768997193
44843	2013-07-18 12:00:00.000	Regulation Medicale	0.0
44844	2013-07-18 12:00:00.000	SAP	0.0
44845	2013-07-18 12:00:00.000	Services	34.27647409439087
44846	2013-07-18 12:00:00.000	Tech. Axa	308.53626365661626
44847	2013-07-18 12:00:00.000	Tech. Inter	33.13400824069977
44848	2013-07-18 12:00:00.000	Tech. Total	77.09864072799684
44849	2013-07-18 12:00:00.000	Téléphonie	0.0
44850	2013-07-18 12:30:00.000	CAT	689.5548198699952
44851	2013-07-18 12:30:00.000	CMS	0.0
44852	2013-07-18 12:30:00.000	Domicile	41.1341637134552
44853	2013-07-18 12:30:00.000	Gestion	0.0
44854	2013-07-18 12:30:00.000	Gestion - Accueil Telephonique	0.0
44855	2013-07-18 12:30:00.000	Gestion Assurances	0.0
44856	2013-07-18 12:30:00.000	Gestion Clients	0.0
44857	2013-07-18 12:30:00.000	Gestion DZ	0.0
44858	2013-07-18 12:30:00.000	Gestion Relation Clienteles	0.0
44859	2013-07-18 12:30:00.000	Gestion Renault	0.0
44860	2013-07-18 12:30:00.000	Japon	0.0
44861	2013-07-18 12:30:00.000	Manager	0.0
44862	2013-07-18 12:30:00.000	Mécanicien	0.0
44863	2013-07-18 12:30:00.000	Médical	31.586370420455935
44864	2013-07-18 12:30:00.000	Nuit	0.0
44865	2013-07-18 12:30:00.000	Prestataires	0.0
44866	2013-07-18 12:30:00.000	RENAULT	0.0
44867	2013-07-18 12:30:00.000	RTC	0.0
44868	2013-07-18 12:30:00.000	Regulation Medicale	0.0
44869	2013-07-18 12:30:00.000	SAP	0.0
44870	2013-07-18 12:30:00.000	Services	25.862986981868747
44871	2013-07-18 12:30:00.000	Tech. Axa	142.17839422225953
44872	2013-07-18 12:30:00.000	Tech. Inter	33.13400824069977
44873	2013-07-18 12:30:00.000	Tech. Total	55.637191724777225
44874	2013-07-18 12:30:00.000	Téléphonie	0.0
44875	2013-07-18 13:00:00.000	CAT	548.7654529571533
44876	2013-07-18 13:00:00.000	CMS	0.0
44877	2013-07-18 13:00:00.000	Domicile	27.526987898349766
44878	2013-07-18 13:00:00.000	Gestion	0.0
44879	2013-07-18 13:00:00.000	Gestion - Accueil Telephonique	0.0
44880	2013-07-18 13:00:00.000	Gestion Assurances	0.0
44881	2013-07-18 13:00:00.000	Gestion Clients	0.0
44882	2013-07-18 13:00:00.000	Gestion DZ	0.0
44883	2013-07-18 13:00:00.000	Gestion Relation Clienteles	0.0
44884	2013-07-18 13:00:00.000	Gestion Renault	0.0
44885	2013-07-18 13:00:00.000	Japon	0.0
44886	2013-07-18 13:00:00.000	Manager	0.0
44887	2013-07-18 13:00:00.000	Mécanicien	0.0
44888	2013-07-18 13:00:00.000	Médical	24.73217831850052
44889	2013-07-18 13:00:00.000	Nuit	0.0
44890	2013-07-18 13:00:00.000	Prestataires	0.0
44891	2013-07-18 13:00:00.000	RENAULT	0.0
44892	2013-07-18 13:00:00.000	RTC	0.0
44893	2013-07-18 13:00:00.000	Regulation Medicale	0.0
44894	2013-07-18 13:00:00.000	SAP	0.0
44895	2013-07-18 13:00:00.000	Services	25.03262097835541
44896	2013-07-18 13:00:00.000	Tech. Axa	139.67219190597535
44897	2013-07-18 13:00:00.000	Tech. Inter	0.0
44898	2013-07-18 13:00:00.000	Tech. Total	47.12969286441803
44899	2013-07-18 13:00:00.000	Téléphonie	0.0
44900	2013-07-18 13:30:00.000	CAT	792.3710945129395
44901	2013-07-18 13:30:00.000	CMS	0.0
44902	2013-07-18 13:30:00.000	Domicile	43.04376125335694
44903	2013-07-18 13:30:00.000	Gestion	0.0
44904	2013-07-18 13:30:00.000	Gestion - Accueil Telephonique	0.0
44905	2013-07-18 13:30:00.000	Gestion Assurances	33.10332441329956
44906	2013-07-18 13:30:00.000	Gestion Clients	0.0
44907	2013-07-18 13:30:00.000	Gestion DZ	0.0
44908	2013-07-18 13:30:00.000	Gestion Relation Clienteles	0.0
44909	2013-07-18 13:30:00.000	Gestion Renault	0.0
44910	2013-07-18 13:30:00.000	Japon	0.0
44911	2013-07-18 13:30:00.000	Manager	0.0
44912	2013-07-18 13:30:00.000	Mécanicien	0.0
44913	2013-07-18 13:30:00.000	Médical	23.461539173126223
44914	2013-07-18 13:30:00.000	Nuit	0.0
44915	2013-07-18 13:30:00.000	Prestataires	0.0
44916	2013-07-18 13:30:00.000	RENAULT	0.0
44917	2013-07-18 13:30:00.000	RTC	29.12640085220337
44918	2013-07-18 13:30:00.000	Regulation Medicale	0.0
44919	2013-07-18 13:30:00.000	SAP	0.0
44920	2013-07-18 13:30:00.000	Services	21.576292848587038
44921	2013-07-18 13:30:00.000	Tech. Axa	151.2876928329468
44922	2013-07-18 13:30:00.000	Tech. Inter	27.123810398578648
44923	2013-07-18 13:30:00.000	Tech. Total	73.57772283554078
44924	2013-07-18 13:30:00.000	Téléphonie	0.0
44925	2013-07-18 14:00:00.000	CAT	997.1665725708009
44926	2013-07-18 14:00:00.000	CMS	0.0
44927	2013-07-18 14:00:00.000	Domicile	75.67023530006409
44928	2013-07-18 14:00:00.000	Gestion	0.0
44929	2013-07-18 14:00:00.000	Gestion - Accueil Telephonique	52.371734786033635
44930	2013-07-18 14:00:00.000	Gestion Assurances	0.0
44931	2013-07-18 14:00:00.000	Gestion Clients	0.0
44932	2013-07-18 14:00:00.000	Gestion DZ	0.0
44933	2013-07-18 14:00:00.000	Gestion Relation Clienteles	0.0
44934	2013-07-18 14:00:00.000	Gestion Renault	0.0
44935	2013-07-18 14:00:00.000	Japon	0.0
44936	2013-07-18 14:00:00.000	Manager	0.0
44937	2013-07-18 14:00:00.000	Mécanicien	0.0
44938	2013-07-18 14:00:00.000	Médical	33.554135107994085
44939	2013-07-18 14:00:00.000	Nuit	0.0
44940	2013-07-18 14:00:00.000	Prestataires	0.0
44941	2013-07-18 14:00:00.000	RENAULT	0.0
44942	2013-07-18 14:00:00.000	RTC	50.38237297534943
44943	2013-07-18 14:00:00.000	Regulation Medicale	0.0
44944	2013-07-18 14:00:00.000	SAP	0.0
44945	2013-07-18 14:00:00.000	Services	34.27647409439087
44946	2013-07-18 14:00:00.000	Tech. Axa	374.208539390564
44947	2013-07-18 14:00:00.000	Tech. Inter	30.391389608383182
44948	2013-07-18 14:00:00.000	Tech. Total	78.65173273086549
44949	2013-07-18 14:00:00.000	Téléphonie	0.0
44950	2013-07-18 14:30:00.000	CAT	644.475838470459
44951	2013-07-18 14:30:00.000	CMS	0.0
44952	2013-07-18 14:30:00.000	Domicile	76.78512783050537
44953	2013-07-18 14:30:00.000	Gestion	0.0
44954	2013-07-18 14:30:00.000	Gestion - Accueil Telephonique	40.883451318740846
44955	2013-07-18 14:30:00.000	Gestion Assurances	33.90351600646973
44956	2013-07-18 14:30:00.000	Gestion Clients	0.0
44957	2013-07-18 14:30:00.000	Gestion DZ	0.0
44958	2013-07-18 14:30:00.000	Gestion Relation Clienteles	0.0
44959	2013-07-18 14:30:00.000	Gestion Renault	0.0
44960	2013-07-18 14:30:00.000	Japon	0.0
44961	2013-07-18 14:30:00.000	Manager	0.0
44962	2013-07-18 14:30:00.000	Mécanicien	0.0
44963	2013-07-18 14:30:00.000	Médical	34.15902736186982
44964	2013-07-18 14:30:00.000	Nuit	0.0
44965	2013-07-18 14:30:00.000	Prestataires	0.0
44966	2013-07-18 14:30:00.000	RENAULT	0.0
44967	2013-07-18 14:30:00.000	RTC	66.72074604034424
44968	2013-07-18 14:30:00.000	Regulation Medicale	0.0
44969	2013-07-18 14:30:00.000	SAP	51.41459233760834
44970	2013-07-18 14:30:00.000	Services	42.31447043418885
44971	2013-07-18 14:30:00.000	Tech. Axa	373.2585107803345
44972	2013-07-18 14:30:00.000	Tech. Inter	33.7389004945755
44973	2013-07-18 14:30:00.000	Tech. Total	104.12509126663208
44974	2013-07-18 14:30:00.000	Téléphonie	0.0
44975	2013-07-18 15:00:00.000	CAT	1137.4875205993653
44976	2013-07-18 15:00:00.000	CMS	0.0
44977	2013-07-18 15:00:00.000	Domicile	74.85981216430665
44978	2013-07-18 15:00:00.000	Gestion	0.0
44979	2013-07-18 15:00:00.000	Gestion - Accueil Telephonique	30.472853136062625
44980	2013-07-18 15:00:00.000	Gestion Assurances	0.0
44981	2013-07-18 15:00:00.000	Gestion Clients	0.0
44982	2013-07-18 15:00:00.000	Gestion DZ	0.0
44983	2013-07-18 15:00:00.000	Gestion Relation Clienteles	0.0
44984	2013-07-18 15:00:00.000	Gestion Renault	0.0
44985	2013-07-18 15:00:00.000	Japon	0.0
44986	2013-07-18 15:00:00.000	Manager	0.0
44987	2013-07-18 15:00:00.000	Mécanicien	0.0
44988	2013-07-18 15:00:00.000	Médical	31.704378771781926
44989	2013-07-18 15:00:00.000	Nuit	0.0
44990	2013-07-18 15:00:00.000	Prestataires	0.0
44991	2013-07-18 15:00:00.000	RENAULT	0.0
44992	2013-07-18 15:00:00.000	RTC	35.07673768997193
44993	2013-07-18 15:00:00.000	Regulation Medicale	0.0
44994	2013-07-18 15:00:00.000	SAP	40.425638389587405
44995	2013-07-18 15:00:00.000	Services	39.87361750602722
44996	2013-07-18 15:00:00.000	Tech. Axa	317.0028831481934
44997	2013-07-18 15:00:00.000	Tech. Inter	33.13400824069977
44998	2013-07-18 15:00:00.000	Tech. Total	96.44982867240907
44999	2013-07-18 15:00:00.000	Téléphonie	0.0
45000	2013-07-18 15:30:00.000	CAT	1122.6300247192385
45001	2013-07-18 15:30:00.000	CMS	0.0
45002	2013-07-18 15:30:00.000	Domicile	106.86234211921693
45003	2013-07-18 15:30:00.000	Gestion	0.0
45004	2013-07-18 15:30:00.000	Gestion - Accueil Telephonique	40.95813221931458
45005	2013-07-18 15:30:00.000	Gestion Assurances	48.71496994495392
45006	2013-07-18 15:30:00.000	Gestion Clients	0.0
45007	2013-07-18 15:30:00.000	Gestion DZ	0.0
45008	2013-07-18 15:30:00.000	Gestion Relation Clienteles	0.0
45009	2013-07-18 15:30:00.000	Gestion Renault	0.0
45010	2013-07-18 15:30:00.000	Japon	0.0
45011	2013-07-18 15:30:00.000	Manager	0.0
45012	2013-07-18 15:30:00.000	Mécanicien	0.0
45013	2013-07-18 15:30:00.000	Médical	34.15902736186982
45014	2013-07-18 15:30:00.000	Nuit	0.0
45015	2013-07-18 15:30:00.000	Prestataires	0.0
45016	2013-07-18 15:30:00.000	RENAULT	0.0
45017	2013-07-18 15:30:00.000	RTC	66.72074604034424
45018	2013-07-18 15:30:00.000	Regulation Medicale	0.0
45019	2013-07-18 15:30:00.000	SAP	0.0
45020	2013-07-18 15:30:00.000	Services	41.56703140735627
45021	2013-07-18 15:30:00.000	Tech. Axa	556.2856727600098
45022	2013-07-18 15:30:00.000	Tech. Inter	34.3082451581955
45023	2013-07-18 15:30:00.000	Tech. Total	89.21667528152467
45024	2013-07-18 15:30:00.000	Téléphonie	0.0
45025	2013-07-18 16:00:00.000	CAT	821.2175643920899
45026	2013-07-18 16:00:00.000	CMS	0.0
45027	2013-07-18 16:00:00.000	Domicile	105.74744958877565
45028	2013-07-18 16:00:00.000	Gestion	0.0
45029	2013-07-18 16:00:00.000	Gestion - Accueil Telephonique	0.0
45030	2013-07-18 16:00:00.000	Gestion Assurances	33.90351600646973
45031	2013-07-18 16:00:00.000	Gestion Clients	0.0
45032	2013-07-18 16:00:00.000	Gestion DZ	0.0
45033	2013-07-18 16:00:00.000	Gestion Relation Clienteles	0.0
45034	2013-07-18 16:00:00.000	Gestion Renault	0.0
45035	2013-07-18 16:00:00.000	Japon	0.0
45036	2013-07-18 16:00:00.000	Manager	0.0
45037	2013-07-18 16:00:00.000	Mécanicien	0.0
45038	2013-07-18 16:00:00.000	Médical	29.4510399222374
45039	2013-07-18 16:00:00.000	Nuit	0.0
45040	2013-07-18 16:00:00.000	Prestataires	0.0
